#SimulationArgs(mode=genetic-algorithm, inputFile=null, outputFilePath=./output.json, numberOfGenerations=50, populationSize=50, mutationRate=1.0, mutationProb=0.9, crossoverRate=0.5, elitismRate=0.1, reverseElitismN=1, tournamentSize=2, maxIterations=100, crossoverBlxAlpha=0.001, numberOfSimulationsPerFitness=30, typeOfReproduction=sexuado)
Best Fitness,Average Fitness,Worst Fitness,Standard Deviation,Best Parameters
4.9E-324,NaN,1.7976931348623157E308,NaN,(0.47428|0.17193|0.49424|0.44470|0.50103|0.44301|0.49557)
4.9E-324,NaN,1.7976931348623157E308,NaN,(0.01179|0.71863|0.41198|0.11840|0.69285|0.62735|0.67637)
4.9E-324,NaN,1.7976931348623157E308,NaN,(0.48375|0.43763|0.30601|0.94901|0.77906|0.24394|0.10965)
4.9E-324,NaN,1.7976931348623157E308,NaN,(0.23225|0.04262|0.92207|0.70903|0.45012|0.33522|0.21544)
4.9E-324,NaN,1.7976931348623157E308,NaN,(0.64806|0.42042|0.61051|0.58275|0.76832|0.03622|0.78575)
4.9E-324,NaN,1.7976931348623157E308,NaN,(0.23225|0.04262|0.92207|0.70903|0.45012|0.33522|0.21544)
4.9E-324,NaN,1.7976931348623157E308,NaN,(0.34666|0.13638|0.91525|0.75669|0.04155|0.90380|0.80884)
4.9E-324,NaN,1.7976931348623157E308,NaN,(0.34666|0.13638|0.91525|0.75669|0.04155|0.90380|0.80884)
4.9E-324,NaN,1.7976931348623157E308,NaN,(0.23225|0.04262|0.92207|0.70903|0.45012|0.33522|0.21544)
4.9E-324,NaN,1.7976931348623157E308,NaN,(0.85354|0.52011|0.30846|0.12539|0.44827|0.90265|0.27819)
4.9E-324,NaN,1.7976931348623157E308,NaN,(0.34666|0.13638|0.91525|0.75669|0.04155|0.90380|0.80884)
4.9E-324,NaN,1.7976931348623157E308,NaN,(0.48008|0.60186|0.91910|0.08967|0.65996|0.43799|0.91626)
4.9E-324,NaN,1.7976931348623157E308,NaN,(0.85354|0.52011|0.30846|0.12539|0.44827|0.90265|0.27819)
4.9E-324,NaN,1.7976931348623157E308,NaN,(0.23225|0.04262|0.92207|0.70903|0.45012|0.33522|0.21544)
4.9E-324,NaN,1.7976931348623157E308,NaN,(0.23225|0.04262|0.92207|0.70903|0.45012|0.33522|0.21544)
4.9E-324,NaN,1.7976931348623157E308,NaN,(0.23225|0.04262|0.92207|0.70903|0.45012|0.33522|0.21544)
4.9E-324,NaN,1.7976931348623157E308,NaN,(0.23225|0.04262|0.92207|0.70903|0.45012|0.33522|0.21544)
4.9E-324,NaN,1.7976931348623157E308,NaN,(0.23225|0.04262|0.92207|0.70903|0.45012|0.33522|0.92536)
4.9E-324,NaN,1.7976931348623157E308,NaN,(0.60071|0.19593|0.82616|0.69407|0.46050|0.62189|0.68288)
4.9E-324,NaN,1.7976931348623157E308,NaN,(0.60071|0.19593|0.82616|0.69407|0.82463|0.62189|0.68288)
4.9E-324,NaN,1.7976931348623157E308,NaN,(0.23225|0.04262|0.92207|0.70903|0.45012|0.33522|0.21544)
4.9E-324,NaN,1.7976931348623157E308,NaN,(0.23225|0.04262|0.92207|0.70903|0.45012|0.33522|0.21544)
4.9E-324,NaN,1.7976931348623157E308,NaN,(0.60071|0.19593|0.82616|0.69407|0.82463|0.62189|0.68288)
4.9E-324,NaN,1.7976931348623157E308,NaN,(0.85354|0.52011|0.30846|0.12539|0.44827|0.90265|0.27819)
4.9E-324,NaN,1.7976931348623157E308,NaN,(0.23225|0.04262|0.92207|0.70903|0.45012|0.33522|0.21544)
4.9E-324,NaN,1.7976931348623157E308,NaN,(0.85354|0.52011|0.30846|0.12539|0.44827|0.90265|0.27819)
4.9E-324,NaN,1.7976931348623157E308,NaN,(0.85354|0.52011|0.30846|0.12539|0.44827|0.90265|0.27819)
4.9E-324,NaN,1.7976931348623157E308,NaN,(0.85354|0.52011|0.30846|0.12539|0.04707|0.90265|0.27819)
4.9E-324,NaN,1.7976931348623157E308,NaN,(0.85354|0.52011|0.30846|0.12539|0.44827|0.90265|0.27819)
4.9E-324,NaN,1.7976931348623157E308,NaN,(0.85354|0.52011|0.30846|0.12539|0.98005|0.90265|0.27819)
4.9E-324,NaN,1.7976931348623157E308,NaN,(0.23225|0.04262|0.92207|0.70903|0.45012|0.33522|0.21544)
4.9E-324,NaN,1.7976931348623157E308,NaN,(0.23225|0.04262|0.92207|0.70903|0.45012|0.33522|0.21544)
4.9E-324,NaN,1.7976931348623157E308,NaN,(0.23225|0.04262|0.92207|0.70903|0.45012|0.33522|0.21544)
4.9E-324,NaN,1.7976931348623157E308,NaN,(0.85354|0.52011|0.30846|0.12539|0.44827|0.90265|0.27819)
4.9E-324,NaN,1.7976931348623157E308,NaN,(0.85354|0.52011|0.30846|0.12539|0.44827|0.90265|0.27819)
4.9E-324,NaN,1.7976931348623157E308,NaN,(0.85354|0.52011|0.30846|0.12539|0.44827|0.90265|0.27819)
4.9E-324,NaN,1.7976931348623157E308,NaN,(0.85354|0.52011|0.30846|0.12539|0.44827|0.90265|0.27819)
4.9E-324,NaN,1.7976931348623157E308,NaN,(0.85354|0.52011|0.30846|0.12539|0.44827|0.90265|0.27819)
4.9E-324,NaN,1.7976931348623157E308,NaN,(0.85354|0.52011|0.30846|0.12539|0.44827|0.90265|0.27819)
