#GeneticAlgorithmParams[numberOfGenerations=20, populationSize=30, mutationRate=1.0, mutationProb=0.9, crossoverRate=0.5, elitismRate=0.1, tournamentSize=2, crossoverBlxAlpha=0.001, numberOfSimulationsPerFitness=30]
Best Fitness,Average Fitness,Worst Fitness,Standard Deviation,Best Parameters
0.044840022921562195,0.004145771641439448,5.278747412376106E-4,0.008957106668517503,(0.66155|0.71752|0.91284|0.99378|0.15399|0.24947|0.35812)
0.044840022921562195,0.008391252858564258,5.572010995820165E-4,0.013317993811554742,(0.66155|0.71752|0.91284|0.99378|0.15399|0.24947|0.35812)
0.044840022921562195,0.01297789757566837,9.091175743378699E-4,0.015572282891581277,(0.66155|0.71752|0.91284|0.99378|0.15399|0.24947|0.35812)
0.044840022921562195,0.028092709664876262,0.0033725330140441656,0.01854165111500875,(0.54419|0.56470|0.95102|0.67187|0.46543|0.80230|0.85689)
0.044840022921562195,0.0372190766967833,0.004780198913067579,0.013093283186475442,(0.54419|0.56470|0.95102|0.67187|0.46543|0.80230|0.85689)
0.044840022921562195,0.04401497437308232,0.020088566467165947,0.0044430224074512295,(0.54419|0.56470|0.95102|0.67187|0.46543|0.80230|0.85689)
0.044840022921562195,0.044840022921562195,0.044840022921562195,0.0,(0.54419|0.56470|0.95102|0.67187|0.46543|0.80230|0.85689)
0.044840022921562195,0.044840022921562195,0.044840022921562195,0.0,(0.54419|0.56470|0.95102|0.67187|0.46543|0.80230|0.85689)
0.044840022921562195,0.044840022921562195,0.044840022921562195,0.0,(0.54419|0.56470|0.95102|0.67187|0.46543|0.80230|0.85689)
0.044840022921562195,0.044840022921562195,0.044840022921562195,0.0,(0.54419|0.56470|0.95102|0.67187|0.46543|0.80230|0.85689)
0.044840022921562195,0.044840022921562195,0.044840022921562195,0.0,(0.54419|0.56470|0.95102|0.67187|0.46543|0.80230|0.85689)
0.044840022921562195,0.044840022921562195,0.044840022921562195,0.0,(0.54419|0.56470|0.95102|0.67187|0.46543|0.80230|0.85689)
0.044840022921562195,0.044840022921562195,0.044840022921562195,0.0,(0.54419|0.56470|0.95102|0.67187|0.46543|0.80230|0.85689)
0.044840022921562195,0.044840022921562195,0.044840022921562195,0.0,(0.54419|0.56470|0.95102|0.67187|0.46543|0.80230|0.85689)
0.044840022921562195,0.044840022921562195,0.044840022921562195,0.0,(0.54419|0.56470|0.95102|0.67187|0.46543|0.80230|0.85689)
0.044840022921562195,0.044840022921562195,0.044840022921562195,0.0,(0.54419|0.56470|0.95102|0.67187|0.46543|0.80230|0.85689)
0.044840022921562195,0.044840022921562195,0.044840022921562195,0.0,(0.54419|0.56470|0.95102|0.67187|0.46543|0.80230|0.85689)
0.044840022921562195,0.044840022921562195,0.044840022921562195,0.0,(0.54419|0.56470|0.95102|0.67187|0.46543|0.80230|0.85689)
0.044840022921562195,0.044840022921562195,0.044840022921562195,0.0,(0.54419|0.56470|0.95102|0.67187|0.46543|0.80230|0.85689)
0.044840022921562195,0.044840022921562195,0.044840022921562195,0.0,(0.54419|0.56470|0.95102|0.67187|0.46543|0.80230|0.85689)
